cluster_id,num_applications,cluster_first_app,cluster_last_app
16594.0,54,2017-06-08 21:14:42,2017-06-09 13:41:50
16258.0,54,2017-06-08 21:13:37,2017-06-09 13:40:27
14705.0,54,2017-06-08 21:10:46,2017-06-09 13:37:17
16461.0,54,2017-06-08 21:14:16,2017-06-09 13:41:15
14675.0,54,2017-06-08 21:10:43,2017-06-09 13:37:13
15606.0,54,2017-06-08 21:12:26,2017-06-09 13:39:03
15849.0,54,2017-06-08 21:12:52,2017-06-09 13:39:32
15742.0,54,2017-06-08 21:12:41,2017-06-09 13:39:19
15902.0,54,2017-06-08 21:12:58,2017-06-09 13:39:38
15609.0,54,2017-06-08 21:12:26,2017-06-09 13:39:04
15612.0,54,2017-06-08 21:12:26,2017-06-09 13:39:04
15272.0,54,2017-06-08 21:11:49,2017-06-09 13:38:24
15026.0,54,2017-06-08 21:11:22,2017-06-09 13:37:56
15361.0,54,2017-06-08 21:11:59,2017-06-09 13:38:35
15747.0,54,2017-06-08 21:12:41,2017-06-09 13:39:20
16029.0,54,2017-06-08 21:13:12,2017-06-09 13:39:53
15884.0,54,2017-06-08 21:12:56,2017-06-09 13:39:36
15111.0,54,2017-06-08 21:11:31,2017-06-09 13:38:05
16620.0,54,2017-06-08 21:14:47,2017-06-09 13:41:56
16385.0,54,2017-06-08 21:14:00,2017-06-09 13:40:57
14892.0,54,2017-06-08 21:11:07,2017-06-09 13:37:40
16623.0,54,2017-06-08 21:14:48,2017-06-09 13:41:56
15164.0,54,2017-06-08 21:11:37,2017-06-09 13:38:12
15052.0,54,2017-06-08 21:11:25,2017-06-09 13:37:59
15665.0,54,2017-06-08 21:12:32,2017-06-09 13:39:10
16075.0,54,2017-06-08 21:13:17,2017-06-09 13:39:58
15693.0,54,2017-06-08 21:12:35,2017-06-09 13:39:13
15819.0,54,2017-06-08 21:12:49,2017-06-09 13:39:28
16531.0,54,2017-06-08 21:14:30,2017-06-09 13:41:33
16150.0,54,2017-06-08 21:13:25,2017-06-09 13:40:07
16470.0,54,2017-06-08 21:14:17,2017-06-09 13:41:18
15676.0,54,2017-06-08 21:12:33,2017-06-09 13:39:11
14788.0,54,2017-06-08 21:10:55,2017-06-09 13:37:27
15000.0,54,2017-06-08 21:11:19,2017-06-09 13:37:53
14721.0,54,2017-06-08 21:10:48,2017-06-09 13:37:18
15107.0,54,2017-06-08 21:11:31,2017-06-09 13:38:05
16522.0,54,2017-06-08 21:14:28,2017-06-09 13:41:31
15340.0,54,2017-06-08 21:11:56,2017-06-09 13:38:32
16338.0,54,2017-06-08 21:13:51,2017-06-09 13:40:46
15169.0,54,2017-06-08 21:11:37,2017-06-09 13:38:12
15772.0,54,2017-06-08 21:12:44,2017-06-09 13:39:22
16104.0,54,2017-06-08 21:13:20,2017-06-09 13:40:02
15336.0,54,2017-06-08 21:11:56,2017-06-09 13:38:32
14932.0,54,2017-06-08 21:11:11,2017-06-09 13:37:45
15871.0,54,2017-06-08 21:12:55,2017-06-09 13:39:34
15447.0,54,2017-06-08 21:12:08,2017-06-09 13:38:45
16590.0,54,2017-06-08 21:14:41,2017-06-09 13:41:49
15250.0,54,2017-06-08 21:11:46,2017-06-09 13:38:22
16091.0,54,2017-06-08 21:13:19,2017-06-09 13:40:00
15619.0,54,2017-06-08 21:12:27,2017-06-09 13:39:05
16096.0,54,2017-06-08 21:13:19,2017-06-09 13:40:01
16080.0,54,2017-06-08 21:13:17,2017-06-09 13:39:59
14835.0,54,2017-06-08 21:11:00,2017-06-09 13:37:33
15715.0,54,2017-06-08 21:12:38,2017-06-09 13:39:16
15911.0,54,2017-06-08 21:12:59,2017-06-09 13:39:39
15632.0,54,2017-06-08 21:12:29,2017-06-09 13:39:06
16496.0,54,2017-06-08 21:14:22,2017-06-09 13:41:24
16057.0,54,2017-06-08 21:13:15,2017-06-09 13:39:56
14845.0,54,2017-06-08 21:11:01,2017-06-09 13:37:34
14927.0,54,2017-06-08 21:11:11,2017-06-09 13:37:44
15379.0,54,2017-06-08 21:12:01,2017-06-09 13:38:37
15918.0,54,2017-06-08 21:13:00,2017-06-09 13:39:40
16299.0,54,2017-06-08 21:13:43,2017-06-09 13:40:37
15376.0,54,2017-06-08 21:12:00,2017-06-09 13:38:36
16402.0,54,2017-06-08 21:14:04,2017-06-09 13:41:01
16145.0,54,2017-06-08 21:13:25,2017-06-09 13:40:07
15552.0,54,2017-06-08 21:12:20,2017-06-09 13:38:57
16175.0,54,2017-06-08 21:13:28,2017-06-09 13:40:10
16401.0,54,2017-06-08 21:14:03,2017-06-09 13:41:00
15184.0,54,2017-06-08 21:11:39,2017-06-09 13:38:14
16092.0,54,2017-06-08 21:13:19,2017-06-09 13:40:00
14878.0,54,2017-06-08 21:11:05,2017-06-09 13:37:38
16009.0,54,2017-06-08 21:13:10,2017-06-09 13:39:50
14735.0,54,2017-06-08 21:10:49,2017-06-09 13:37:20
15604.0,54,2017-06-08 21:12:26,2017-06-09 13:39:03
16437.0,54,2017-06-08 21:14:10,2017-06-09 13:41:09
16060.0,54,2017-06-08 21:13:15,2017-06-09 13:39:56
16178.0,54,2017-06-08 21:13:28,2017-06-09 13:40:10
14698.0,54,2017-06-08 21:10:45,2017-06-09 13:37:16
15092.0,54,2017-06-08 21:11:29,2017-06-09 13:38:03
16147.0,54,2017-06-08 21:13:25,2017-06-09 13:40:07
15649.0,54,2017-06-08 21:12:30,2017-06-09 13:39:08
16310.0,54,2017-06-08 21:13:45,2017-06-09 13:40:39
14994.0,54,2017-06-08 21:11:18,2017-06-09 13:37:52
15451.0,54,2017-06-08 21:12:09,2017-06-09 13:38:45
16168.0,54,2017-06-08 21:13:27,2017-06-09 13:40:09
15493.0,54,2017-06-08 21:12:13,2017-06-09 13:38:50
14831.0,54,2017-06-08 21:11:00,2017-06-09 13:37:32
15984.0,54,2017-06-08 21:13:07,2017-06-09 13:39:47
15156.0,54,2017-06-08 21:11:36,2017-06-09 13:38:11
14801.0,54,2017-06-08 21:10:57,2017-06-09 13:37:29
16086.0,54,2017-06-08 21:13:18,2017-06-09 13:39:59
15532.0,54,2017-06-08 21:12:18,2017-06-09 13:38:55
15836.0,54,2017-06-08 21:12:51,2017-06-09 13:39:30
16592.0,54,2017-06-08 21:14:42,2017-06-09 13:41:49
15410.0,54,2017-06-08 21:12:04,2017-06-09 13:38:40
16566.0,54,2017-06-08 21:14:37,2017-06-09 13:41:42
16305.0,54,2017-06-08 21:13:45,2017-06-09 13:40:38
14912.0,54,2017-06-08 21:11:09,2017-06-09 13:37:42
15653.0,54,2017-06-08 21:12:31,2017-06-09 13:39:09
14806.0,54,2017-06-08 21:10:57,2017-06-09 13:37:29
16062.0,54,2017-06-08 21:13:15,2017-06-09 13:39:56
15040.0,54,2017-06-08 21:11:23,2017-06-09 13:37:57
14709.0,54,2017-06-08 21:10:46,2017-06-09 13:37:17
15349.0,54,2017-06-08 21:11:57,2017-06-09 13:38:33
16097.0,54,2017-06-08 21:13:19,2017-06-09 13:40:01
15706.0,54,2017-06-08 21:12:37,2017-06-09 13:39:15
14685.0,54,2017-06-08 21:10:44,2017-06-09 13:37:14
16463.0,54,2017-06-08 21:14:16,2017-06-09 13:41:16
14734.0,54,2017-06-08 21:10:49,2017-06-09 13:37:20
16487.0,54,2017-06-08 21:14:21,2017-06-09 13:41:22
16630.0,54,2017-06-08 21:14:49,2017-06-09 13:41:58
16000.0,54,2017-06-08 21:13:09,2017-06-09 13:39:49
14847.0,54,2017-06-08 21:11:02,2017-06-09 13:37:34
15605.0,54,2017-06-08 21:12:26,2017-06-09 13:39:03
15380.0,54,2017-06-08 21:12:01,2017-06-09 13:38:37
15084.0,54,2017-06-08 21:11:28,2017-06-09 13:38:02
15110.0,54,2017-06-08 21:11:31,2017-06-09 13:38:05
14886.0,54,2017-06-08 21:11:06,2017-06-09 13:37:39
16577.0,54,2017-06-08 21:14:39,2017-06-09 13:41:45
15734.0,54,2017-06-08 21:12:40,2017-06-09 13:39:18
16612.0,54,2017-06-08 21:14:46,2017-06-09 13:41:54
15197.0,54,2017-06-08 21:11:41,2017-06-09 13:38:16
16417.0,54,2017-06-08 21:14:07,2017-06-09 13:41:05
15560.0,54,2017-06-08 21:12:21,2017-06-09 13:38:58
15194.0,54,2017-06-08 21:11:40,2017-06-09 13:38:15
15977.0,54,2017-06-08 21:13:06,2017-06-09 13:39:47
15082.0,54,2017-06-08 21:11:28,2017-06-09 13:38:02
15513.0,54,2017-06-08 21:12:15,2017-06-09 13:38:52
15775.0,54,2017-06-08 21:12:44,2017-06-09 13:39:23
15617.0,54,2017-06-08 21:12:27,2017-06-09 13:39:04
16231.0,54,2017-06-08 21:13:34,2017-06-09 13:40:20
15847.0,54,2017-06-08 21:12:52,2017-06-09 13:39:31
14756.0,54,2017-06-08 21:10:51,2017-06-09 13:37:23
15932.0,54,2017-06-08 21:13:01,2017-06-09 13:39:41
16198.0,54,2017-06-08 21:13:31,2017-06-09 13:40:13
15399.0,54,2017-06-08 21:12:03,2017-06-09 13:38:39
15704.0,54,2017-06-08 21:12:36,2017-06-09 13:39:14
14842.0,54,2017-06-08 21:11:01,2017-06-09 13:37:34
15400.0,54,2017-06-08 21:12:03,2017-06-09 13:38:39
15717.0,54,2017-06-08 21:12:38,2017-06-09 13:39:16
15639.0,54,2017-06-08 21:12:29,2017-06-09 13:39:07
15926.0,54,2017-06-08 21:13:01,2017-06-09 13:39:40
15249.0,54,2017-06-08 21:11:46,2017-06-09 13:38:22
15770.0,54,2017-06-08 21:12:44,2017-06-09 13:39:22
16481.0,54,2017-06-08 21:14:19,2017-06-09 13:41:21
15936.0,54,2017-06-08 21:13:02,2017-06-09 13:39:42
15014.0,54,2017-06-08 21:11:20,2017-06-09 13:37:54
15031.0,54,2017-06-08 21:11:22,2017-06-09 13:37:56
15229.0,54,2017-06-08 21:11:44,2017-06-09 13:38:19
15969.0,54,2017-06-08 21:13:05,2017-06-09 13:39:46
16509.0,54,2017-06-08 21:14:25,2017-06-09 13:41:28
15824.0,54,2017-06-08 21:12:49,2017-06-09 13:39:29
16084.0,54,2017-06-08 21:13:18,2017-06-09 13:39:59
15894.0,54,2017-06-08 21:12:57,2017-06-09 13:39:37
16008.0,54,2017-06-08 21:13:10,2017-06-09 13:39:50
15412.0,54,2017-06-08 21:12:04,2017-06-09 13:38:41
16467.0,54,2017-06-08 21:14:17,2017-06-09 13:41:17
14767.0,54,2017-06-08 21:10:53,2017-06-09 13:37:24
16324.0,54,2017-06-08 21:13:49,2017-06-09 13:40:42
15442.0,54,2017-06-08 21:12:08,2017-06-09 13:38:44
16438.0,54,2017-06-08 21:14:11,2017-06-09 13:41:09
16494.0,54,2017-06-08 21:14:22,2017-06-09 13:41:24
15651.0,54,2017-06-08 21:12:31,2017-06-09 13:39:08
16541.0,54,2017-06-08 21:14:32,2017-06-09 13:41:36
15198.0,54,2017-06-08 21:11:41,2017-06-09 13:38:16
15394.0,54,2017-06-08 21:12:02,2017-06-09 13:38:39
15266.0,54,2017-06-08 21:11:48,2017-06-09 13:38:24
14950.0,54,2017-06-08 21:11:13,2017-06-09 13:37:47
14978.0,54,2017-06-08 21:11:16,2017-06-09 13:37:50
16109.0,54,2017-06-08 21:13:21,2017-06-09 13:40:02
14968.0,54,2017-06-08 21:11:15,2017-06-09 13:37:49
15898.0,54,2017-06-08 21:12:57,2017-06-09 13:39:37
15857.0,54,2017-06-08 21:12:53,2017-06-09 13:39:33
16599.0,54,2017-06-08 21:14:43,2017-06-09 13:41:51
15090.0,54,2017-06-08 21:11:29,2017-06-09 13:38:03
14999.0,54,2017-06-08 21:11:19,2017-06-09 13:37:53
16637.0,54,2017-06-08 21:14:50,2017-06-09 13:42:00
15729.0,54,2017-06-08 21:12:39,2017-06-09 13:39:17
16237.0,54,2017-06-08 21:13:35,2017-06-09 13:40:22
16465.0,54,2017-06-08 21:14:16,2017-06-09 13:41:17
16293.0,54,2017-06-08 21:13:42,2017-06-09 13:40:35
15059.0,54,2017-06-08 21:11:25,2017-06-09 13:37:59
15777.0,54,2017-06-08 21:12:44,2017-06-09 13:39:23
14911.0,54,2017-06-08 21:11:09,2017-06-09 13:37:42
15741.0,54,2017-06-08 21:12:41,2017-06-09 13:39:19
15746.0,54,2017-06-08 21:12:41,2017-06-09 13:39:19
15241.0,54,2017-06-08 21:11:45,2017-06-09 13:38:21
15057.0,54,2017-06-08 21:11:25,2017-06-09 13:37:59
15752.0,54,2017-06-08 21:12:42,2017-06-09 13:39:20
15401.0,54,2017-06-08 21:12:03,2017-06-09 13:38:39
16327.0,54,2017-06-08 21:13:49,2017-06-09 13:40:43
16595.0,54,2017-06-08 21:14:42,2017-06-09 13:41:50
9383.0,53,2017-06-08 20:22:32,2017-06-09 12:43:59
9984.0,53,2017-06-08 20:23:41,2017-06-09 12:45:06
10712.0,53,2017-06-08 20:25:04,2017-06-09 12:46:48
8975.0,53,2017-06-08 20:05:40,2017-06-09 12:29:39
8982.0,53,2017-06-08 20:05:42,2017-06-09 12:29:40
11680.0,53,2017-06-08 20:44:35,2017-06-09 13:02:16
12019.0,53,2017-06-08 20:45:14,2017-06-09 13:02:54
9263.0,53,2017-06-08 20:06:33,2017-06-09 12:43:44
10366.0,53,2017-06-08 20:24:26,2017-06-09 12:45:49
10072.0,53,2017-06-08 20:23:52,2017-06-09 12:45:16
11118.0,53,2017-06-08 20:25:50,2017-06-09 13:01:13
11625.0,53,2017-06-08 20:44:29,2017-06-09 13:02:10
11648.0,53,2017-06-08 20:44:32,2017-06-09 13:02:13
12535.0,53,2017-06-08 20:46:11,2017-06-09 13:04:11
12571.0,53,2017-06-08 20:46:15,2017-06-09 13:04:19
9805.0,53,2017-06-08 20:23:20,2017-06-09 12:44:46
11623.0,53,2017-06-08 20:44:29,2017-06-09 13:02:10
9867.0,53,2017-06-08 20:23:27,2017-06-09 12:44:53
9742.0,53,2017-06-08 20:23:13,2017-06-09 12:44:39
11094.0,53,2017-06-08 20:25:46,2017-06-09 13:01:09
11000.0,53,2017-06-08 20:25:35,2017-06-09 13:00:58
12107.0,53,2017-06-08 20:45:23,2017-06-09 13:03:04
10278.0,53,2017-06-08 20:24:16,2017-06-09 12:45:39
12394.0,53,2017-06-08 20:45:55,2017-06-09 13:03:44
8321.0,53,2017-06-08 20:04:20,2017-06-09 12:28:02
8794.0,53,2017-06-08 20:05:12,2017-06-09 12:29:02
9760.0,53,2017-06-08 20:23:15,2017-06-09 12:44:41
11641.0,53,2017-06-08 20:44:31,2017-06-09 13:02:12
8903.0,53,2017-06-08 20:05:27,2017-06-09 12:29:24
11174.0,53,2017-06-08 20:26:01,2017-06-09 13:01:19
11470.0,53,2017-06-08 20:27:01,2017-06-09 13:01:52
9268.0,53,2017-06-08 20:06:34,2017-06-09 12:43:45
9159.0,53,2017-06-08 20:06:14,2017-06-09 12:43:32
10987.0,53,2017-06-08 20:25:34,2017-06-09 13:00:56
10784.0,53,2017-06-08 20:25:12,2017-06-09 12:47:03
10961.0,53,2017-06-08 20:25:31,2017-06-09 13:00:53
9468.0,53,2017-06-08 20:22:41,2017-06-09 12:44:08
11832.0,53,2017-06-08 20:44:53,2017-06-09 13:02:33
10475.0,53,2017-06-08 20:24:38,2017-06-09 12:46:01
8141.0,53,2017-06-08 20:04:00,2017-06-09 12:27:42
10790.0,53,2017-06-08 20:25:12,2017-06-09 12:47:04
8110.0,53,2017-06-08 20:03:57,2017-06-09 12:27:39
11980.0,53,2017-06-08 20:45:09,2017-06-09 13:02:50
8497.0,53,2017-06-08 20:04:39,2017-06-09 12:28:22
9142.0,53,2017-06-08 20:06:11,2017-06-09 12:43:30
10313.0,53,2017-06-08 20:24:20,2017-06-09 12:45:43
10392.0,53,2017-06-08 20:24:29,2017-06-09 12:45:52
11688.0,53,2017-06-08 20:44:36,2017-06-09 13:02:17
8984.0,53,2017-06-08 20:05:42,2017-06-09 12:29:40
8728.0,53,2017-06-08 20:05:04,2017-06-09 12:28:50
12272.0,53,2017-06-08 20:45:42,2017-06-09 13:03:23
12360.0,53,2017-06-08 20:45:51,2017-06-09 13:03:37
11259.0,53,2017-06-08 20:26:18,2017-06-09 13:01:29
12338.0,53,2017-06-08 20:45:49,2017-06-09 13:03:33
11649.0,53,2017-06-08 20:44:32,2017-06-09 13:02:13
10478.0,53,2017-06-08 20:24:38,2017-06-09 12:46:01
10734.0,53,2017-06-08 20:25:06,2017-06-09 12:46:52
10515.0,53,2017-06-08 20:24:42,2017-06-09 12:46:06
9708.0,53,2017-06-08 20:23:09,2017-06-09 12:44:35
8729.0,53,2017-06-08 20:05:04,2017-06-09 12:28:50
12350.0,53,2017-06-08 20:45:50,2017-06-09 13:03:35
11732.0,53,2017-06-08 20:44:41,2017-06-09 13:02:22
8836.0,53,2017-06-08 20:05:16,2017-06-09 12:29:10
11310.0,53,2017-06-08 20:26:28,2017-06-09 13:01:34
8946.0,53,2017-06-08 20:05:35,2017-06-09 12:29:33
10785.0,53,2017-06-08 20:25:12,2017-06-09 12:47:03
8559.0,53,2017-06-08 20:04:46,2017-06-09 12:28:29
10187.0,53,2017-06-08 20:24:06,2017-06-09 12:45:29
9264.0,53,2017-06-08 20:06:33,2017-06-09 12:43:45
12454.0,53,2017-06-08 20:46:02,2017-06-09 13:03:56
9116.0,53,2017-06-08 20:06:06,2017-06-09 12:43:27
9694.0,53,2017-06-08 20:23:07,2017-06-09 12:44:33
10747.0,53,2017-06-08 20:25:08,2017-06-09 12:46:55
9841.0,53,2017-06-08 20:23:24,2017-06-09 12:44:50
8694.0,53,2017-06-08 20:05:01,2017-06-09 12:28:44
12580.0,53,2017-06-08 20:46:16,2017-06-09 13:04:20
11696.0,53,2017-06-08 20:44:37,2017-06-09 13:02:18
9698.0,53,2017-06-08 20:23:07,2017-06-09 12:44:34
12226.0,53,2017-06-08 20:45:36,2017-06-09 13:03:18
12497.0,53,2017-06-08 20:46:07,2017-06-09 13:04:04
8572.0,53,2017-06-08 20:04:47,2017-06-09 12:28:30
12598.0,53,2017-06-08 20:46:18,2017-06-09 13:04:24
9738.0,53,2017-06-08 20:23:12,2017-06-09 12:44:38
12181.0,53,2017-06-08 20:45:31,2017-06-09 13:03:13
10203.0,53,2017-06-08 20:24:08,2017-06-09 12:45:31
11207.0,53,2017-06-08 20:26:08,2017-06-09 13:01:23
12599.0,53,2017-06-08 20:46:18,2017-06-09 13:04:24
10036.0,53,2017-06-08 20:23:48,2017-06-09 12:45:12
11420.0,53,2017-06-08 20:26:50,2017-06-09 13:01:47
11590.0,53,2017-06-08 20:27:26,2017-06-09 13:02:06
8246.0,53,2017-06-08 20:04:12,2017-06-09 12:27:54
12703.0,53,2017-06-08 20:46:29,2017-06-09 13:04:46
10127.0,53,2017-06-08 20:23:58,2017-06-09 12:45:22
12104.0,53,2017-06-08 20:45:23,2017-06-09 13:03:04
11477.0,53,2017-06-08 20:27:03,2017-06-09 13:01:53
10998.0,53,2017-06-08 20:25:35,2017-06-09 13:00:57
9211.0,53,2017-06-08 20:06:24,2017-06-09 12:43:38
8586.0,53,2017-06-08 20:04:49,2017-06-09 12:28:32
9337.0,53,2017-06-08 20:22:26,2017-06-09 12:43:54
11790.0,53,2017-06-08 20:44:48,2017-06-09 13:02:29
11046.0,53,2017-06-08 20:25:41,2017-06-09 13:01:03
10581.0,53,2017-06-08 20:24:49,2017-06-09 12:46:22
8411.0,53,2017-06-08 20:04:30,2017-06-09 12:28:12
8921.0,53,2017-06-08 20:05:30,2017-06-09 12:29:27
9246.0,53,2017-06-08 20:06:30,2017-06-09 12:43:42
10103.0,53,2017-06-08 20:23:55,2017-06-09 12:45:19
8503.0,53,2017-06-08 20:04:40,2017-06-09 12:28:23
11747.0,53,2017-06-08 20:44:43,2017-06-09 13:02:24
11615.0,53,2017-06-08 20:44:28,2017-06-09 13:02:09
11349.0,53,2017-06-08 20:26:36,2017-06-09 13:01:39
12169.0,53,2017-06-08 20:45:30,2017-06-09 13:03:11
10683.0,53,2017-06-08 20:25:00,2017-06-09 12:46:43
10307.0,53,2017-06-08 20:24:20,2017-06-09 12:45:42
12196.0,53,2017-06-08 20:45:33,2017-06-09 13:03:14
8910.0,53,2017-06-08 20:05:28,2017-06-09 12:29:25
11666.0,53,2017-06-08 20:44:34,2017-06-09 13:02:15
9831.0,53,2017-06-08 20:23:23,2017-06-09 12:44:49
9611.0,53,2017-06-08 20:22:58,2017-06-09 12:44:24
8997.0,53,2017-06-08 20:05:44,2017-06-09 12:29:43
9377.0,53,2017-06-08 20:22:31,2017-06-09 12:43:58
11381.0,53,2017-06-08 20:26:42,2017-06-09 13:01:42
8879.0,53,2017-06-08 20:05:23,2017-06-09 12:29:19
9526.0,53,2017-06-08 20:22:48,2017-06-09 12:44:14
10913.0,53,2017-06-08 20:25:26,2017-06-09 13:00:48
10419.0,53,2017-06-08 20:24:32,2017-06-09 12:45:55
11311.0,53,2017-06-08 20:26:29,2017-06-09 13:01:34
11399.0,53,2017-06-08 20:26:46,2017-06-09 13:01:44
10679.0,53,2017-06-08 20:25:00,2017-06-09 12:46:42
12432.0,53,2017-06-08 20:45:59,2017-06-09 13:03:51
11457.0,53,2017-06-08 20:26:58,2017-06-09 13:01:51
12053.0,53,2017-06-08 20:45:17,2017-06-09 13:02:58
8939.0,53,2017-06-08 20:05:33,2017-06-09 12:29:31
9464.0,53,2017-06-08 20:22:41,2017-06-09 12:44:08
8659.0,53,2017-06-08 20:04:57,2017-06-09 12:28:40
10450.0,53,2017-06-08 20:24:35,2017-06-09 12:45:58
11583.0,53,2017-06-08 20:27:24,2017-06-09 13:02:05
12405.0,53,2017-06-08 20:45:56,2017-06-09 13:03:46
8413.0,53,2017-06-08 20:04:30,2017-06-09 12:28:13
8766.0,53,2017-06-08 20:05:09,2017-06-09 12:28:57
10141.0,53,2017-06-08 20:24:00,2017-06-09 12:45:24
9703.0,53,2017-06-08 20:23:08,2017-06-09 12:44:34
9187.0,53,2017-06-08 20:06:19,2017-06-09 12:43:35
8120.0,53,2017-06-08 20:03:58,2017-06-09 12:27:40
12175.0,53,2017-06-08 20:45:31,2017-06-09 13:03:12
10735.0,53,2017-06-08 20:25:06,2017-06-09 12:46:53
9719.0,53,2017-06-08 20:23:10,2017-06-09 12:44:36
11184.0,53,2017-06-08 20:26:03,2017-06-09 13:01:20
11839.0,53,2017-06-08 20:44:54,2017-06-09 13:02:34
11734.0,53,2017-06-08 20:44:42,2017-06-09 13:02:22
10109.0,53,2017-06-08 20:23:56,2017-06-09 12:45:20
10365.0,53,2017-06-08 20:24:26,2017-06-09 12:45:49
10882.0,53,2017-06-08 20:25:22,2017-06-09 12:47:22
8331.0,53,2017-06-08 20:04:21,2017-06-09 12:28:03
9766.0,53,2017-06-08 20:23:15,2017-06-09 12:44:42
10075.0,53,2017-06-08 20:23:52,2017-06-09 12:45:16
8209.0,53,2017-06-08 20:04:08,2017-06-09 12:27:50
12410.0,53,2017-06-08 20:45:57,2017-06-09 13:03:47
12197.0,53,2017-06-08 20:45:33,2017-06-09 13:03:14
10471.0,53,2017-06-08 20:24:38,2017-06-09 12:46:00
8629.0,53,2017-06-08 20:04:54,2017-06-09 12:28:37
11091.0,53,2017-06-08 20:25:46,2017-06-09 13:01:09
8202.0,53,2017-06-08 20:04:07,2017-06-09 12:27:49
10385.0,53,2017-06-08 20:24:28,2017-06-09 12:45:51
12246.0,53,2017-06-08 20:45:39,2017-06-09 13:03:20
12362.0,53,2017-06-08 20:45:52,2017-06-09 13:03:37
8626.0,53,2017-06-08 20:04:53,2017-06-09 12:28:36
11290.0,53,2017-06-08 20:26:24,2017-06-09 13:01:32
9556.0,53,2017-06-08 20:22:51,2017-06-09 12:44:18
11915.0,53,2017-06-08 20:45:02,2017-06-09 13:02:43
11061.0,53,2017-06-08 20:25:42,2017-06-09 13:01:05
11742.0,53,2017-06-08 20:44:42,2017-06-09 13:02:23
8622.0,53,2017-06-08 20:04:53,2017-06-09 12:28:36
8900.0,53,2017-06-08 20:05:27,2017-06-09 12:29:23
8935.0,53,2017-06-08 20:05:33,2017-06-09 12:29:30
9470.0,53,2017-06-08 20:22:41,2017-06-09 12:44:08
9610.0,53,2017-06-08 20:22:58,2017-06-09 12:44:24
9511.0,53,2017-06-08 20:22:46,2017-06-09 12:44:13
9903.0,53,2017-06-08 20:23:32,2017-06-09 12:44:57
8924.0,53,2017-06-08 20:05:31,2017-06-09 12:29:28
9090.0,53,2017-06-08 20:06:01,2017-06-09 12:30:03
8535.0,53,2017-06-08 20:04:43,2017-06-09 12:28:26
10301.0,53,2017-06-08 20:24:19,2017-06-09 12:45:42
9136.0,53,2017-06-08 20:06:09,2017-06-09 12:43:29
12558.0,53,2017-06-08 20:46:13,2017-06-09 13:04:16
11574.0,53,2017-06-08 20:27:23,2017-06-09 13:02:04
10658.0,53,2017-06-08 20:24:58,2017-06-09 12:46:38
8806.0,53,2017-06-08 20:05:13,2017-06-09 12:29:04
9384.0,53,2017-06-08 20:22:32,2017-06-09 12:43:59
8865.0,53,2017-06-08 20:05:20,2017-06-09 12:29:16
12591.0,53,2017-06-08 20:46:17,2017-06-09 13:04:23
8275.0,53,2017-06-08 20:04:15,2017-06-09 12:27:57
12386.0,53,2017-06-08 20:45:54,2017-06-09 13:03:42
10452.0,53,2017-06-08 20:24:36,2017-06-09 12:45:58
12286.0,53,2017-06-08 20:45:43,2017-06-09 13:03:24
9315.0,53,2017-06-08 20:06:43,2017-06-09 12:43:51
10728.0,53,2017-06-08 20:25:05,2017-06-09 12:46:51
12186.0,53,2017-06-08 20:45:32,2017-06-09 13:03:13
12413.0,53,2017-06-08 20:45:57,2017-06-09 13:03:47
11268.0,53,2017-06-08 20:26:20,2017-06-09 13:01:30
12004.0,53,2017-06-08 20:45:12,2017-06-09 13:02:53
8545.0,53,2017-06-08 20:04:44,2017-06-09 12:28:27
10185.0,53,2017-06-08 20:24:05,2017-06-09 12:45:28
8941.0,53,2017-06-08 20:05:34,2017-06-09 12:29:32
10975.0,53,2017-06-08 20:25:33,2017-06-09 13:00:55
9348.0,53,2017-06-08 20:22:27,2017-06-09 12:43:55
12298.0,53,2017-06-08 20:45:44,2017-06-09 13:03:26
10749.0,53,2017-06-08 20:25:08,2017-06-09 12:46:55
10694.0,53,2017-06-08 20:25:02,2017-06-09 12:46:45
10504.0,53,2017-06-08 20:24:41,2017-06-09 12:46:04
9320.0,53,2017-06-08 20:06:44,2017-06-09 12:43:52
11078.0,53,2017-06-08 20:25:44,2017-06-09 13:01:07
11266.0,53,2017-06-08 20:26:20,2017-06-09 13:01:29
12677.0,53,2017-06-08 20:46:26,2017-06-09 13:04:41
12215.0,53,2017-06-08 20:45:35,2017-06-09 13:03:16
11367.0,53,2017-06-08 20:26:40,2017-06-09 13:01:41
8408.0,53,2017-06-08 20:04:30,2017-06-09 12:28:12
9998.0,53,2017-06-08 20:23:43,2017-06-09 12:45:08
10329.0,53,2017-06-08 20:24:22,2017-06-09 12:45:45
8628.0,53,2017-06-08 20:04:54,2017-06-09 12:28:37
12508.0,53,2017-06-08 20:46:08,2017-06-09 13:04:06
12542.0,53,2017-06-08 20:46:12,2017-06-09 13:04:13
10724.0,53,2017-06-08 20:25:05,2017-06-09 12:46:51
11881.0,53,2017-06-08 20:44:58,2017-06-09 13:02:39
8447.0,53,2017-06-08 20:04:34,2017-06-09 12:28:16
11486.0,53,2017-06-08 20:27:04,2017-06-09 13:01:54
9828.0,53,2017-06-08 20:23:23,2017-06-09 12:44:49
8282.0,53,2017-06-08 20:04:16,2017-06-09 12:27:58
8814.0,53,2017-06-08 20:05:14,2017-06-09 12:29:06
8530.0,53,2017-06-08 20:04:43,2017-06-09 12:28:26
9475.0,53,2017-06-08 20:22:42,2017-06-09 12:44:09
